_id,id,name,aviable,instock,price,currencyId,delivery,vendor,vendorCode,model,description,categoryId,Гарантия,Панель к поддону,Диаметр отверстия для сифона,Страна регистрации бренда,Страна-производитель товара,Бренд,Модель,Количество грузовых мест,"Габариты 1 (ВхШхД), мм","Вес брутто 2, кг","Габариты 2 (ВхШхД), мм",Тип изделия,Материал дверей,Цвет полотна двери,Материал задних стенок,Цвет задних стенок,Толщина материала двери,Материал профиля,Цвет профиля,Материал поддона,Цвет поддона,Габариты поддона (ГхВхШхД),Задняя стенка,Двери,Форма,Наличие верхней крышки,"Габариты готового изделия (ВхШхГ), мм",Комплектация,Особенности,"Вес брутто 3, кг","Габариты 3 (ВхШхД), мм","Вес нетто, кг",Серия,"Вес брутто 1, кг","Высота стекол, мм","Габариты 1 (ШхВхД), мм",Назначение,Материал,Способ монтажа,Механизм смешивания,Наличие термостата,"Высота изделия, мм","Ширина изделия, мм","Длина изделия, мм",Донный клапан,Диаметр подключения,"Расход воды, л/мин","Рабочее давление, bar",Код УКТВЭД,"Все нетто, кг",Цвет,Тип управления,Тип излива,"Высота излива, мм","Длина излива, мм",Тип крепления,Тип подвода,"Диаметр монтажного отверстия, мм",Шланги подключения,Тип монтажа,Тип,Габариты изделия,"Вес брутто, кг","Габариты упаковки, мм",Габариты изделия (ВхШхГ),Форма ручной лейки,Фирменные технологии,"Диаметр ручной лейки, мм",Количество режимов переключения лейки,Артикул,Дополнительные характеристики,Описание,Важно,"Габариты изделия (ВхШхД), мм",Обратите внимание,Поверхность,Вид монтажа,Форма лейки,"Диаметр лейки, мм","Длина кронштейна для верхнего душа, мм","Высота душевой стойки, мм","Длина шланга, мм",Количество потребителей,Диаметр ручной лейки,Количество режимов,Количество отверстий для монтажа,Диаметр подключения шлангов,Шланги,"Диаметр картриджа, мм","Габариты изделия (ВхШхГ), мм",Система предотвращения скручивания шланга,Количество режимов переключения,Количество крючков,Метод крепления,Страна - производитель товара,Тип конструкции,Количество перекладин,Поворотная конструкция,"Длина держателя, мм","Толщина материала, мм","Минимальная ширина шкафа, мм",Наличие крыла,Количество основных чаш,Габариты чаши 1 (ВхШхД),Отверстие под смеситель,"Диаметр слива, мм",Наличие перелива,Расположение крыла,"Габариты упаковки (ВхШхД), мм",Количество отверстий для монтажа смесителя,"Высота стойки, мм",Состав набора,Встраиваемая часть в комплекте,Длина кронштейна,Диаметр слива,Система Cliсk-Claсk,Вид слива-перелива,Вид затвора,"Диаметр патрубка в канализацию, мм",Материал слива,Материал решетки,"Размер решетки, мм",Направление выпуска,"Вес брутто , кг",Количество ярусов,"Объем, мл","Габариты изделия (ВхШ), мм",Цвет корпуса,"Диаметр зеркала, мм",Способ открывания крышки,Материал внешнего бака,Внутренний бак,Количество внутренних баков,Конструкция внутреннего бака,Габариты внутреннего бака,Материал внутреннего бака,Цвет внутреннего бака,"Объем, л",Доступ для обслуживания,Тип крышки,Элементы питания,Функция антизапотевания,Наличие светильника,Способ монтажа светильника,Тип лампы,Количество светильников,Тип выключателя,Питание,"Глубина изделия, мм",Наличие полки,Утяжелители,Рекомендации по уходу,Принт,Материал подложки,"Высота ворса, мм",Мощность потребления,Максимальная рабочая температура,Наличие терморегулятора,Количество секций,Направление подключения,Тип термоносителя,Подключение к системе,Описание товара,Тип управления сливом воды,Звукоизоляционная прокладка,"Межосевое расстояние креплений, мм",Наличие панели смыва,Регулировка смыва,"Объем смывного бачка, л",Подключение воды,Количество режимов слива воды,Функция принудительного прерывания слива воды,Наличие смесителя,Подключение горячей воды,Управление,Рабочее давление (атм),"Межосевое расстояние, мм",Наличие сифона,Количество дополнительных чаш,Габариты чаши 2 (ВхШхД),Тип элементов питания,Количество элементов питания,"Элементы питания в комплекте (указать есть, нет)",Количество режимов струи смесителя для кухни,Совместимость,"Потребляемая мощность, Вт",Количество скоростей,Количество температурных режимов,Функция подачи холодного воздуха,"Напряжение, V","Уровень шума, дБ",Общая мощность,"Время сушки, сек","Температура воздушного потока, °С","Скорость воздушного потока, км/ч",Подключение,Тип включения,Материал корпуса,Количество полок,Материал полок,"Габариты упаковки 2, мм",Монтаж,"Габариты изделия (ШхДхВ), мм","Габариты изделия (ШхВхД), мм","Диаметр подключения, мм",Объем смывного бачка,Безободковый унитаз,Сиденье в комплекте,Вид унитаза,Сиденье с микролифтом,Функция биде,Организация смывающего потока,Тип установки,Форма чаши,Метод установки смывного бачка,"Вес брутто инсталляции, кг","Габариты упаковки инсталляции, мм","Габариты изделий (ВхШхД), мм","Минимальный объем воды для омывания чаши, л","Вес брутто гигиенического душа, кг","Габариты упаковки гигиенического душа, мм",Наличие слива - перелива,Наличие отверстия под смеситель,Функция микролифта,"Пропускная способность, л/мин",Тип управления смывным клапаном,"Вес брутто сиденья, кг","Вес брутто унитаза, кг","Габариты упаковки унитаза, мм","Габариты упаковки сиденья, мм",Функция микролифта сиденья,Расположение перелива,Наличие ножек,"Габариты упаковки ванны, мм","Габариты упаковки рамы-каркаса, мм","Габариты упаковки ножек, мм",Габариты готового изделия,Наличие сиденья,Угловая конструкция,Толщина материала,"Производительность, кубм/ч",Автоматическое вкл/выкл (сенсор),Режим работы,Наличие таймера,Материал декора,Наличие дисплея,"Мощность мотора, Вт","Диаметр воздуховода, мм",Класс энергопотребления,Количество источников света,Тип источников света,Тип фильтра,Количество режимов струи,Душевой гарнитур в комплекте
5e90a4af621717483dd5c67b,SD00028390,Однокран со стены с ручным душем Potato P0047,true,99,893,UAH,true,Potato,SD00028390,POTP0047,Однокран со стены с ручным душем Potato P0047,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Смеситель, крепежи, паспорт, гигиеническая лейка, шланг. Производитель оставляет за собой право вносить изменения в конструкцию изделий и деталей, не ухудшающих качество изделия, без предварительного",,,,,,"0,689",,,,,,,,,,,,,,,,,,,,,,Эксцентрики,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5e90a4af621717483dd5c67c,SD00028711,Держатель для освежителя воздуха Potato P2902-3,true,99,246,UAH,true,Potato,SD00028711,POTP29023,Держатель для освежителя воздуха Potato P2902-3,407,1 год,,,Украина,,Potato,P2902-3,1,,,,Держатель для освежителя воздуха,,,,,,,,,,,,,,,,"Держатель для освежителя, крепеж",,,,"0,3",,,,,,Металл,Настенный,,,,,,,,,,,,Хром,,,,,,,,,,,,"0,389",110х220х190,,,,,,POTP29023,,"Держатель для освежителя воздуха Potato P2902-3 выполнен в виде решетчатого стакана с хромированным глянцевым покрытием, которое предотвратит образование корозии и грязи. Держатель с декорироваными вставками крепится к стене на желаемой высоте шурупами. Скрытое крепление сохранит отделку санузла. В стакан можно поместить флакон с освежителем воздуха или аэрозоль, тем самым освободив место на полу и сделав санузел более привлекательным.",,,,Глянцевая,,,,,,,,,,,,,,145х110х190,,,,Шурупы,Китай,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5e90a4af621717483dd5c67d,SD00028713,Смеситель для ванны на борт Potato P1130-7,false,0,1500,UAH,true,Potato,SD00028713,POTP11307,Смеситель для ванны на борт Potato P1130-7,309,1 год,,,Украина,Китай,Potato,POTP11307,1,,,,Смеситель,,,,,,,,,,,,,,,,"Смеситель, крепежи, лейка, душевой шланг, гибкая подводка, паспорт. Производитель оставляет за собой право вносить изменения в конструкцию изделий и деталей, не ухудшающих качество изделия, без предва",3 крепежных отверстия. Лейка выдвижная.,,,,P30-7,"2,07",,110х390х180,для ванны,Силумин,Врезной (на борт ванны),Картридж (d40),Нет,195,60,120,Нет,"1/2""",до 13,до 3,8 481 801 100,"1,9",Белый/Хром,Однорычажный,Литой,150,140,Шпилька/Гайка,Гибкий,35,Обычные,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5e90a4af621717483dd5c67e,SD00028715,Смеситель для ванны Potato P2365-35,true,99,642,UAH,true,Potato,SD00028715,POTP236535,Смеситель для ванны Potato P2365-35,309,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Смеситель, крепежи, лейка, душевой шланг, паспорт. Производитель оставляет за собой право вносить изменения в конструкцию изделий и деталей, не ухудшающих качество изделия, без предварительного уведом",,,,,,"1,387",,,,,,,,,,,,,,,,,,,,,,Эксцентрики,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5e90a4af621717483dd5c67f,SD00028893,Полка Potato P331-2,false,0,225,UAH,true,Potato,SD00028893,POTP3312,Полка Potato P331-2,80,1 год,,,Украина,,Potato,P331-2,1,,,,Полка,,,,,,,,,,,,,Треугольная,,,"Полка, крепеж.",,,,"0,3",,,,,для ванной,Пластик,Настенный,,,,,,,,,,,,Белый,,,,,,,,,,,,"0,358",90х245х250,,,,,,POTP3312,,"Белая полка Potato P331-2 выполнена из прочного пластика с бортиками. Ее можно разместить в душевой или над ванной для того, чтобы все ванные принадлежности всегда были под рукой. А наличие двух ярусов позволит их компактно разместить. На полке есть отверстия, поэтому все предметы остаются сухими.",,,,Глянцевая,,,,,,,,,,,,,,250х235х235,,,,Шурупы,Китай,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5e90a4af621717483dd5c680,SD00028910,Смеситель для ванны Potato P3006B,true,99,1607,UAH,true,Potato,SD00028910,POTP3006B,Смеситель для ванны Potato P3006B,309,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Смеситель, крепежи, лейка, душевой шланг, кронштейн, паспорт. Производитель оставляет за собой право вносить изменения в конструкцию изделий и деталей, не ухудшающих качество изделия, без предваритель",,,,,,"1,905",,,,,,,,,,,,,,,,,,,,,,Эксцентрики,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5e90a4af621717483dd5c681,SD00028912,Смеситель для кухни Potato P5833,true,6,536,UAH,true,Potato,SD00028912,POTP5833,Смеситель для кухни Potato P5833,108,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Смеситель, паспорт, крепежи, гибкая подводка. Производитель оставляет за собой право вносить изменения в конструкцию изделий и деталей, не ухудшающих качество изделия, без предварительного уведомления",Рефлекторный излив,,,,,"1,42",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5e90a4af621717483dd5c682,SD00028913,Смеситель для биде Potato P13201,true,99,554,UAH,true,Potato,SD00028913,POTP13201,Смеситель для биде Potato P13201,208,1 год,,,Украина,Китай,Potato,P13201,1,,,,Смеситель,,,,,,,,,,,,,,,,"Смеситель, гибкая подводка, крепежи.",,,,"1,13",,,,,Для биде,Силумин,,Картридж,,170,50,145,Нет,,До 13,До 3,,,Хром,Однорычажный,Литой,80,120,Гайка,Гибкий,35,Входят в комплект,,,,"1,28",75х180х155,,,,,,POTP13201,Поворотный аэратор,"Смеситель для биде Potato P13201 изготовлен из силумина, с поворотным аэратором. Благодаря глянцевому хромированному покрытию и литой форме имеет оригинальный внешний вид. Выполнен в современном стиле с удобной ручкой для переключения холодной и горячей воды.",,,"Производитель оставляет за собой право вносить изменения в конструкцию изделий и деталей, не ухудшающих качество изделия, без предварительного уведомления.",Глянцевое,Врезной,,,,,,,,,1,"1/2""",На резьбе,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5e90a4af621717483dd5c683,SD00028914,Смеситель для ванны Potato P2265-35,true,99,642,UAH,true,Potato,SD00028914,POTP226535,Смеситель для ванны Potato P2265-35,309,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Смеситель, крепежи, лейка, душевой шланг, паспорт. Производитель оставляет за собой право вносить изменения в конструкцию изделий и деталей, не ухудшающих качество изделия, без предварительного уведом",,,,,,"1,387",,,,,,,,,,,,,,,,,,,,,,Эксцентрики,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5e90a4af621717483dd5c684,SD00028916,Набор смесителей Potato P9001,true,99,1964,UAH,true,Potato,SD00028916,POTP9001,Набор смесителей Potato P9001,145,1 год,,,Украина,Китай,Potato,P9001,1,,,,Набор смесителей,,,,,,,,,,,,,,,,"Смеситель для ванны; смеситель для умывальника; душевой гарнитур: лейка для ручного душа, душевой шланг, кронштейн для ручного душа, душевая стойка, мыльница; гибкая подводка; крепежи.",,,,"2,85",,,,,,Силумин,,Картридж,,Смеситель для умывальника: 120,Смеситель для ванны: 210,Смеситель для ванны: 400,,"1/2""",до 13,до 3,,,Хром,Однорычажный,Смеситель для ванны: поворотный  смеситель для умывальника: литой,Cмеситель для умывальника: 50,Cмеситель для ванны: 389. Cмеситель для умывальника: 105,,Смеситель для умывальника: гибкий,Смеситель для умывальника: 35,Смеситель для умывальника: входят в комплект,,,,"3,15",590х125х250,,Круглая,,,3,POTP9001,,"Набор смесителей Potato P9001 - универсальное решение для любого интерьера ванной комнаты. Он состоит из смесителя для ванны, смесителя для умывальника, душевого гарнитура. Качественное хромированное покрытие, удобные рычаги управления, равномерное распределение потока воды ? бесспорные преимущества данного набора.",,,"Производитель оставляет за собой право вносить изменения в конструкцию изделий и деталей, не ухудшающих качество изделия, без предварительного уведомления.",Глянцевая,"Смеситель для ванны, душевой гарнитур: настенный. Смеситель для умывальника: врезной.",,,,,,,,,,,Смеситель для умывальника: на резьбе,40,,,,,,,,,,,,,,,,,,,,,Смеситель для умывальника: на 1 отверстие,500,"Смеситель для ванны, смеситель для умывальника, душевой гарнитур",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5e90a4af621717483dd5c685,SD00028917,Сушилка для рук Potato D0095 2300 Вт,false,0,5712,UAH,true,Potato,SD00028917,POTD0095,Сушилка для рук Potato D0095 2300 Вт,18,1 год,,,Украина,,Potato,D0095,1,,,,Сушилка для рук,,,,,,,,,,,,,,,,"Сушилка для рук, рейка для крепления к стене, инструкция.",,,,"4,9",,,,,,,Настенный,,,,,,,,,,,,Хром,,,,,,,,,,,,"5,1",280х320х260,,,,,,POTD0095,Расстояние действия сенсора: 15 см. Уровень шума 70 дБ. Поворотные сопла. Антивандальный корпус.,"Сушилка для рук Potato D0095 прекрасно выполняет свои функции как в быту, так и в общественных туалетах. Больше не нужно использовать бумажные полотенца и боятся, что они закончатся. Сушилка включается и выключается автоматически с помощью инфракрасного сенсора, что позволяет экономить электроэнергию и, соответственно, ваши средства. Поток теплого воздуха подается порционно на 15 сек.",,,,,,,,,,,,,,,,,,230х220х280,,,,,Китай,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2300 W,15 сек,45-60,96 км/ч,"110V/220-240V, 50/60HZ",Автоматический,Нержавеющая сталь,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5e90a4af621717483dd5c686,SD00028918,Сушилка для рук Potato D0097 1800 Вт,false,0,9996,UAH,true,Potato,SD00028918,POTD0097,Сушилка для рук Potato D0097 1800 Вт,18,1 год,,,Украина,,Potato,D0097,1,,,,Сушилка для рук,,,,,,,,,,,,,,,,"Кабель электропитания, рейка для крепления к стене, сушилка для рук, инструкция.",,,,"9,15",,,,,,,Настенный,,,,,,,,,,,,Белый,,,,,,,,,,,,"9,6",720х320х240,,,,,,POTD0097,"Фильтр воздуха, контейнер для сбора влаги, LED-подсветка. Антивандальный корпус.","Сушилка для рук Potato D0097 прекрасно выполняет свои функции как в быту, так и в общественных туалетах. Больше не нужно использовать бумажные полотенца и боятся, что они закончатся. Сушилка включается и выключается автоматически с помощью инфракрасного сенсора, что позволяет экономить электроэнергию и, соответственно, ваши средства. Она имеет специальную выемку, куда необходимо вставлять кисти рук. Поток теплого воздуха подается в нее порционно на 5 сек. Сушилка выполнена из пластмассы.",,,,,,,,,,,,,,,,,,687х300х220,,,,,Китай,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1800 W,5 сек,45-60,324 км/ч,"220-240V, 50/60HZ",Автоматический,ABS - пластик,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5e90a4af621717483dd5c687,SD00028919,Полка Potato P330-2,true,64,321,UAH,true,Potato,SD00028919,POTP3302,Полка Potato P330-2,80,1 год,,,Украина,,Potato,P330-2,1,,,,Полка,,,,,,,,,,,,,Прямоугольная,,,"Полка, крепеж.",,,,"0,75",,,,,для ванной,Металл,Настенный,,,,,,,,,,,,Хром,,,,,,,,,,,,"0,85",360х280х155,,,,,,POTP3302,,"Полка Potato P330-2  выполнена из прочного металла с фиксирующими держателями и бортиками. Хромированное покрытие предупреждает появление коррозии. Полку можно разместить в душевой или над ванной для того, чтобы все ванные принадлежности всегда были под рукой. А наличие двух ярусов позволит их компактно разместить.",,,,Глянцевая,,,,,,,,,,,,,,360х280х155,,,,Шурупы,Китай,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5e90a4af621717483dd5c688,SD00028920,Полка Potato P330-3,false,0,429,UAH,true,Potato,SD00028920,POTP3303,Полка Potato P330-3,80,1 год,,,Украина,,Potato,P330-1,1,,,,Полка,,,,,,,,,,,,,Прямоугольная,,,"Полка, крепеж.",,,,"1,2",,,,,для ванной,Металл,Настенный,,,,,,,,,,,,Хром,,,,,,,,,,,,"1,317",670х520х290,,,,,,POTP3303,,"Полка Potato P330-3  выполнена из прочного металла с фиксирующими держателями и бортиками. Хромированное покрытие предупреждает появление коррозии. Полку можно разместить в душевой или над ванной для того, чтобы все ванные принадлежности всегда были под рукой. А наличие трех ярусов позволит их компактно разместить.",,,,Глянцевая,,,,,,,,,,,,,,600х280х160,,,,Шурупы,Китай,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5e90a4af621717483dd5c689,SD00028921,Полка Potato P329-2,true,7,303,UAH,true,Potato,SD00028921,POTP3292,Полка Potato P329-2,80,1 год,,,Украина,,Potato,P329-2,1,,,,Полка,,,,,,,,,,,,,Треугольная,,,"Полка, крепеж.",,,,"0,8",,,,,для ванной,Металл,Настенный,,,,,,,,,,,,Хром,,,,,,,,,,,,"1,019",235х700х400,,,,,,POTP3292,,"Угловая Полка Potato P329-2 выполнена из прочного металла с фиксирующими держателями и бортиками. Хромированное покрытие предупреждает появление коррозии. Полку можно разместить в душевой или над ванной для того, чтобы все ванные принадлежности всегда были под рукой. А наличие двух ярусов позволит их компактно разместить. Верхняя полка выполнена с крючком в виде треугольной петли.",,,,Глянцевая / Матовая,,,,,,,,,,,,,,355х235х215,,,,Шурупы,Китай,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5e90a4af621717483dd5c68a,SD00028922,Полка Potato P332-2,false,0,246,UAH,true,Potato,SD00028922,POTP3322,Полка Potato P332-2,80,1 год,,,Украина,,Potato,P332-2,1,,,,Полка,,,,,,,,,,,,,Прямоугольная,,,"Полка, крепеж.",,,,"0,2",,,,,для ванной,Пластик,Настенный,,,,,,,,,,,,Белый,,,,,,,,,,,,"0,358",85х160х330,,,,,,POTP3322,,"Белая полка Potato P331-2 выполнена из прочного пластика с бортиками и держателями между ярусами. Ее можно разместить в душевой или над ванной для того, чтобы все ванные принадлежности всегда были под рукой. А наличие двух ярусов позволит их компактно разместить. На полке есть отверстия, поэтому все предметы остаются сухими.",,,,Глянцевая,,,,,,,,,,,,,,250х315х145,,,,Шурупы,Китай,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
