_id,description,manufacturer_name,product_availability,product_availability_local,product_categoryId,product_currency,product_model,product_name,product_price,product_price_currency_online,product_price_online,product_seria,product_sku,product_status,sourceCurrency,sourcePrice,Бренд,Высота,Гидромассаж,Длина,Материал,Монтаж,Опора,Ориентация,Особенности,Панель,Серия,Сифон,Смеситель,Тип поверхности,Тип управления,Форма,Цвет изделия,Ширина,Длина/высота (мм),Страна производитель,Цвет/тип покрытия,Глубина,Назначение,Диаметр (мм),Диаметр 2 (мм),Перелив,Подключение к канализации,Угол,Диаметр (дюймы),Диаметр 2 (дюймы),Диаметр 3 (мм),"Длина кронштейна (от стены), мм","Длина лейки верхнего душа, мм",Кол-во режимов верхнего душа,Кол-во режимов ручного душа,"Мин Высота, мм",Регулируемая высота стойки,Форма лейки верхнего душа,"Ширина лейки верхнего душа, мм","Высота, мм","Диаметр/Диагональ, мм",Мыльница,Способ переключения режимов,Тип держателя,Форма лейки ручного душа,Цвет диска ручного душа,Высота поддона,Наличие поддона,Наличие сифона,Расположение,Тип двери,Толщина стекла,Форма кабины,Цвет профиля,Цвет стекла,Тип слива,Тип сидения,Тип установки смесителя,Подвод воды,Безободковый,Комплектация,Материал сиденья,"Сиденье, крышка",Тип изделия,Тип слива бачка,Унитаз с функцией биде,Кол-во смесителей,Особенности формы,Отверстия под смеситель,Тип дверей,Конструкция,Длина излива,Кол-во отверстий,Кол-во потребителей,Повротный излив,Тип переключателя ванна/душ,Форма накладки,Высота излива,Наличие донного клапана,Положение регулятора,С полочкой,Высота смесителя,Вывод для фильтрованной в,Выдвижной излив,Тип излива,Тип поддона,Материал лейки,Давление (PN),Толщина стенки,Длина излива см,Тип товара
5e8f4b81f5714a2cd62f8d6c,VICONNECT PRO инсталляция для подвесного унитаза 1 130*135*500 мм.,VILLEROY & BOCH,true,false,200043,EUR,92214200,VICONNECT PRO инсталляция для подвесного унитаза,206.4,UAH,5986,VICONNECT,059200,,EUR,127.97,VILLEROY & BOCH,,,,,,,,,,VICONNECT,,,,Механический,,,500,1 130,,,135,Для подвесного унитаза,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5e8f4b81f5714a2cd62f8d6d,"VICONNECT PRO клавиша смыва, прямоугольная, пластик, цвет хром.",VILLEROY & BOCH,true,false,20006,EUR,92214361,"VICONNECT PRO клавиша смыва, хром",64.9,UAH,1882,VICONNECT,059206,,EUR,40.24,VILLEROY & BOCH,,,,Пластик,,,,,,VICONNECT,,,,Механический,Прямоугольная,,205,145,,Хром,,Для подвесного унитаза,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Двойной,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5e8f4b81f5714a2cd62f8d6e,"Raindance E 300 1jet Showerpipe 350 ST душевая система, материал латунь, цвет хром.",HANSGROHE,true,false,400072,EUR,27361000,Raindance E 300 1jet Showerpipe 350 ST Душевая система,1317.2,UAH,40833,RAINDANCE E SHOWERPIPE,059210,,EUR,856.18,HANSGROHE,,,,,Настенный,,,,,RAINDANCE E SHOWERPIPE,,Для душа,,Термостат,,Хром,,,,,,,,,,,,,,,405,300,1,3,1 066,Нет,Круглая,300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5e8f4b81f5714a2cd62f8d6f,"Однорычажный смеситель для биде
- керамический картридж
- монтаж на одно отверстие 
- донный клапан G 1 1/4
- регулятор струи - аэратор
- гибкие подводы G 3/8.",HANSGROHE,true,false,400053,EUR,32560000,"Metropol Смеситель для душа, однорычажный",221.3,UAH,6860,METROPOL,059230,,EUR,143.85,HANSGROHE,,,,,Настенный,,,,,METROPOL,,,,Однорычажный,,Хром,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Нет,,,,,,,,,,,,,,,,Нет,,,Спереди по центру,Нет,,,,,,,,,,
5e8f4b81f5714a2cd62f8d70,"иафрагма электромагнитного клапана для душевой панели з/ч, пластик.",HANSGROHE,true,false,400012,EUR,26205000,Pharo Диафрагма электромагнитного клапана для душевой панели з/ч,29.6,UAH,918,PHARO,059244,,EUR,19.24,HANSGROHE,,,,,,,,,,PHARO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5e8f4b81f5714a2cd62f8d71,"Комплект инсталляции Impresse 3в1 (черная клавиша): элементы крепления для унитаза, бачок, наполнительный клапан, рама, панель смыва",IMPRESE,true,true,200043,EUR,i8122B,IMPRESE комплект инсталляции 3в1 (черная клавиша),147,UAH,4557,,059298,,EUR,114.66,IMPRESE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Инсталляция+крепление+клавиша,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5e8f4b81f5714a2cd62f8d72,"Короткий металлический держатель (Е) стекла кабины Volle Walk-In 18-05E-10
•	Крепится перпендикулярно к другому держателю D или F
•	Длина 100 мм
•	Гарантия - 3 года
В случае использования продукции в общественной или промышленной сферах гарантийный срок составляет 6 месяцев",VOLLE,true,false,600086,EUR,18-05E-10,"Держатель стекла (Е) с креплениями, 100мм",43,UAH,1333,,059301,,EUR,27.95,VOLLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5e8f4b81f5714a2cd62f8d73,"Короткий металлический держатель (Е) стекла кабины Volle Walk-In 18-05E-20
•	Крепится перпендикулярно к другому держателю D или F
•	Длина 200 мм
•	Гарантия - 3 года
В случае использования продукции в общественной или промышленной сферах гарантийный срок составляет 6 месяцев",VOLLE,true,false,600086,EUR,18-05E-20,"Держатель стекла (Е) с креплениями, 200мм",55,UAH,1705,,059356,,EUR,35.75,VOLLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5e8f4b81f5714a2cd62f8d74,"Длинный металлический держатель (F) стекла кабины Volle Walk-In 18-05F-80
•	Крепится перпендикулярно к другому держателю D или F
•	Длина 800 мм
•	Гарантия - 3 года
В случае использования продукции в общественной или промышленной сферах гарантийный срок составляет 6 месяцев",VOLLE,true,false,600086,EUR,18-05F-80,"Держатель стекла (F) с креплениями, 800мм",65,UAH,2015,,059360,,EUR,42.25,VOLLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5e8f4b81f5714a2cd62f8d75,"Длинный металлический держатель (F) стекла кабины Volle Walk-In 18-05F-70
•	Крепится перпендикулярно к другому держателю D или F
•	Длина 700 мм
•	Гарантия - 3 года
В случае использования продукции в общественной или промышленной сферах гарантийный срок составляет 6 месяцев",VOLLE,true,false,600086,EUR,18-05F-70,"Держатель стекла (F) с креплениями, 700мм",65,UAH,2015,,059362,,EUR,42.25,VOLLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5e8f4b81f5714a2cd62f8d76,"Муфта Megapress с SC-Contur
для следующих случаев применения и использования со следующей продукцией: стальные трубы согласно EN 10220/10255
нелегированная сталь с цинк-никелевым покрытием
пресс-соединение
комплектация
уплотнительные элементы EPDM, металлическое стопорное кольцо для надежной фиксации фитинга на трубе, разделительные уплотнения.",VIEGA,true,false,1000049,EUR,694753,4215 Муфта 15 - 1/2 Megapress с SC-Contur,12.65,UAH,392,,059377,,EUR,8.10,VIEGA,,,,Нелегированная сталь,Под пресс,,,,,,,,,,,,,,,Другие цвета,,Внутреннее водоснабжение,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5e8f4b81f5714a2cd62f8d77,"2316 Отвод 90° Sanpress Inox. Отвод 90° Sanpress Inox. С SC-Contur, нержавеющая сталь, пресс-соединение, комплектация.
Уплотнительные элементы EPDM.",VIEGA,true,false,1000049,EUR,435653,2316 Отвод 90° 22 Sanpress Inox,21.09,UAH,654,,059378,,EUR,13.50,VIEGA,,,,Нержавеющая сталь,Под пресс,,,,,,,,,,,,,,,Другие цвета,,Внутреннее водоотведение,22,,,,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5e8f4b81f5714a2cd62f8d78,"Муфта с SC-Contur для следующих случаев применения и использования со следующей продукцией: Fonterra панельное отопление, соединение трубы Fonterra. Бронза, пресс-соединение.",VIEGA,true,false,1000049,EUR,614683,1223 Муфта 15 SC-Contur,13.78,UAH,427,FONTERRA,059379,,EUR,8.82,VIEGA,,,,Бронза,Под пресс,,,,,FONTERRA,,,,,,,,,,Другие цвета,,Внутреннее водоснабжение,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5e8f4b81f5714a2cd62f8d79,"CASE столешница 791*80*520 мм, повесная, с вырезом посредине, в комплекте 2 кронштейна, цвет - светлый дуб.",LAUFEN,true,false,800091,EUR,H4051210755191,"CASE столешница 79*8*52см, с вырезом посредине, в комплекте 2 кронштейна, цвет светлый дуб",453.05,UAH,14045,CASE,059387,,EUR,317.14,LAUFEN,,,,Комбинированный,Подвесной,,,,,CASE,,,,,,,791,80,,Другие цвета,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5e8f4b81f5714a2cd62f8d7a,"CASE шкафчик 790*520*450м, родвесной, с 2мя выдвижными ящичками, с сифоном, открытый сверху и с тыла, цвет - светлый дуб.",LAUFEN,true,false,800047,EUR,H4052230755191,"CASE шкафчик 79*52*32/45см, с 2мя выдвижными ящичками, с сифоном, открытый сверху и с тыла, цвет светлый дуб",698.88,EUR,698.88,CASE,059388,Распродажа,EUR,398.36,LAUFEN,,,,МДФ,Подвесной,,,,,CASE,,,,,,,790,450,,Другие цвета,520,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Тумба+сифон,,,,,,,,,Выдвижные,,,,,,,,,,,,,,,,,,,,,
5e8f4b81f5714a2cd62f8d7b,"CASE столешница 791*81*520 мм, без выреза, с 2мя кронштейнами в комплекте, цвет - светлый дуб.",LAUFEN,true,false,800091,EUR,H4051200755191,"CASE столешница 79*8*52см, без выреза, с 2мя кронштейнами в комплекте, светлый дуб",407.55,UAH,12634,CASE,059400,,EUR,285.29,LAUFEN,,,,Комбинированный,Подвесной,,,,,CASE,,,,,,,791,80,,Другие цвета,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5e8f4b81f5714a2cd62f8d7c,"CASE тумба 895*520*450 мм, с 2мя выдвижными ящичками, подвесная, с сифоном, открытая сверху и с тыла, цвет - светлый дуб.",LAUFEN,true,false,800047,EUR,H4052330755191,"CASE тумба 89,5*52*23/45см, с 2мя выдвижными ящичками, с сифоном, открытая сверху и с тыла, светлый дуб",724.62,EUR,724.62,CASE,059401,Распродажа,EUR,413.03,LAUFEN,,,,МДФ,Подвесной,,,,,CASE,,,,,,,895,450,,Другие цвета,520,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Тумба+сифон,,,,,,,,,Выдвижные,,,,,,,,,,,,,,,,,,,,,
5e8f4b81f5714a2cd62f8d7d,"Axor Starck Скрытая часть излива с ливневым потоком, ¾"".",HANSGROHE,true,false,4000113,EUR,10941180,"Axor Starck Скрытая часть излива с ливневым потоком, ¾""",229.4,UAH,6756,AXOR STARCK,059475,,EUR,149.11,HANSGROHE,,,,,Встраиваемый в стену,,,,,AXOR STARCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5e8f4b81f5714a2cd62f8d7e,"Этот кухонный смеситель из коллекции GROHE Eurosmart New выпускается с хромированным покрытием GROHE StarLight, которое придает ему эффектный блеск и неприхотливость в уходе. В числе его функциональных преимуществ также стоит упомянуть технологию GROHE EcoJoy, ограничивающую расход воды до 5,7 литра в минуту даже при максимальном напоре. Плавность и легкость регулировки температуры и напора воды обеспечивает картридж с технологией GROHE SilkMove. Система раздельных внутренних протоков предохраняет питьевую воду от загрязнения. Излив вращается в радиусе 140°, обеспечивая необходимую свободу действий и при этом не задевая окружающих стен и шкафов, что особенно актуально для кухонь небольшой площади. Встроенный ограничитель температуры и эргономичный рычаг завершают собой идеальный набор достоинств данного смесителя.",GROHE,true,false,400068,EUR,3328120E,"Eurosmart New Смеситель для кухни, однорычажный",80,UAH,2360,EUROSMART NEW,059489,Распродажа,EUR,70,GROHE,,,,,Врезной,,,Нет,,EUROSMART NEW,,,,Однорычажный,,Хром,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Нет,,,,,,,,,,,226,,,,,,147,,,,182,Нет,Нет,Длинный,,,,,,
5e8f4b81f5714a2cd62f8d7f,"SmartControl Термостат для душа/ванны на 3 потребителя 
Вид монтажа: скрытый 
Форма: круглая
Диаметр: 158 мм
Способ монтажа: настенный 
С держателем для душа
Материал: латунь
Тип подвода: встраиваемый механизм
Расход воды: 
Выход B: 24 л/мин 
Ручной душ: 12 л/мин
Форма ручки: цилиндр
Дизайн: современный
Покрытие: хром
Переключатель: 2 потребителя 
Комплектация: со крытой частью",GROHE,false,true,400053,EUR,29120000,SmartControl Термостат для душа/ванны на 3 потребителя,440.64,UAH,12999,SMARTCONTROL,059546,Акция,EUR,337,GROHE,,,,,,,,,,SMARTCONTROL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5e8f4b81f5714a2cd62f8d80,"Ванна отдельностоящая каменная Solid surface 1680*800*530mm, с сифоном",VOLLE,true,false,500036,EUR,12-40-034,Ванна 168*80*53см отдельностоящая каменная Solid surface,2200,UAH,68200,,059587,,EUR,1430,VOLLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5e8f4b81f5714a2cd62f8d81,"Держатель столешницы, металл.",VOLLE,false,true,800083,EUR,90-00-67,Держатель столешницы,50,UAH,1550,,059603,,EUR,32.50,VOLLE,,,,Металл,Подвесной,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5e8f4b81f5714a2cd62f8d82,"Напольная полка-полотенцедержатель, каменная Solid surface 550*150*680 mm",VOLLE,true,false,900089,EUR,18-40-128,"Полка-полотенцедержатель напольная, каменная Solid surface 550*150*680мм",350,UAH,10850,,059605,,EUR,227.50,VOLLE,,,,Камень,Напольный,,,,,,,,,,Поручни,,,550,,Белый,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5e8f4b81f5714a2cd62f8d83,"Декоративный ажурный светильник, каменный Solid surface 150*150*220mm",VOLLE,true,false,900044,EUR,18-40-138,"Светильник декоративный ажурный, каменный Solid surface 150*150*220мм",165,UAH,5115,,059607,,EUR,107.25,VOLLE,,,,Камень,Настольный,,,,,,,,,,,,,,,Белый,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5e8f4b81f5714a2cd62f8d84,"Накладная полка на ванну, каменная Solid surface 870*115*24 mm, цвет коричневый",VOLLE,true,false,500082,EUR,18-40-403S,"Полка на ванну накладная, каменная Solid surface 870*115*24мм, цвет Sand",120,UAH,3720,,059614,,EUR,78,VOLLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5e8f4b81f5714a2cd62f8d85,"""Дерево"" для украшений, каменное Solid surface 100*100*195 mm",VOLLE,true,false,9000109,EUR,18-40-140,"Держатель для украшений ""Дерево"", каменный Solid surface 100*100*195мм",29,UAH,899,,059617,,EUR,18.85,VOLLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5e8f4b81f5714a2cd62f8d86,"Тарелка для косметики, каменная Solid surface D280*45 mm, белая, настольная",VOLLE,true,true,9000118,EUR,18-40-137,Тарелка для косметики каменная Solid surface ø280*45мм,70,UAH,2170,,059618,,EUR,45.50,VOLLE,,,,Камень,Настольный,,,,,,,,,,Круглая,,,,,Белый,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5e8f4b81f5714a2cd62f8d87,"Шкаф подвесной открытый, каменный Solid surface 300*200*1450 мм, искусственный камень. Цвет - белый.",VOLLE,true,false,800035,EUR,18-40-427,"Пенал подвесной открытый 30*20*145см, каменный Solid surface",650,UAH,20150,,059620,,EUR,422.50,VOLLE,,,,Искусственный камень,Подвесной,,,,,,,,,,,,300,1 450,,Другие цвета,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Шкафчик,,,,,,,,,,,,,,,,,,,,
5e8f4b81f5714a2cd62f8d88,"Материал металл
включает в себя:
дозатор жидкого мыла с держателем (40 448 001)
стакан с держателем (40 447 001)
держатель для полотенца двойной (40 371 001)
крючок для банного халата (40 364 001)
скрытое крепление
GROHE StarLight хромированная поверхность.",GROHE,true,false,900025,EUR,40846001,Essentials Набор аксессуаров 4 в 1 Master Bathroom,128.78,UAH,3799,ESSENTIALS,059679,Акция,EUR,96.77,GROHE,,,,,,,,,,ESSENTIALS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5e8f4b81f5714a2cd62f8d89,"Euroeco Cosmopolitan T удлинитель для настенных смесителей, для раковины, латунь, цвет - хром.",GROHE,true,false,400012,EUR,36316000,Euroeco Cosmopolitan T Удлинитель для настенных смесителей для раковины,45,UAH,1328,EURODISC COSMOPOLITAN,059700,,EUR,27,GROHE,,,,,,,,,,EURODISC COSMOPOLITAN,,,,,,,,,,Хром,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5e8f4b81f5714a2cd62f8d8a,"Hansgrohe держатель Fixfit Porter 300, цвет - хром, латунь.",HANSGROHE,true,true,4000119,EUR,26456000,"Hansgrohe Держатель Fixfit Porter 300, хром",140.3,UAH,4349,FIXFIT,059725,,EUR,91.20,HANSGROHE,,,,,,,,,,FIXFIT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5e8f4b81f5714a2cd62f8d8b,"VOLLE умывальник 405*405*150 мм квадратный, матовый, накладной с отверстием под смеситель, с переливом.",VOLLE,true,true,180004,EUR,13-01M-102,"VOLLE умывальник 40,5*40,5*15см квадратный, матовый, накладной с отверстием под смеситель",110,UAH,3410,Volle,059747,,EUR,71.50,VOLLE,150,,,Керамика,На столешницу,,,Нет,,Volle,,,,,Прямоугольная,Белый,405,,,,405,,,,С переливом,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,нет,,,,,,1,нет,1,,,,,,,,,,,,,,,,,,,,,,
5e8f4b81f5714a2cd62f8d8c,"VOLLE умывальник 405*330*140 мм овальный, матовый, накладной, без отверстия под смеситель, без перелива.",VOLLE,true,false,180004,EUR,13-01M-180,"VOLLE умывальник 40,5*33*14см овальный, матовый, накладной",100,UAH,3100,Volle,059748,,EUR,65,VOLLE,140,,,Керамика,На столешницу,,,Нет,,Volle,,,,,Овальная,Белый,405,,,,330,,,,Без перелива,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,нет,,,,,,Без отверстия,нет,Без отверстия,,,,,,,,,,,,,,,,,,,,,,
5e8f4b81f5714a2cd62f8d8d,"Акриловая отдельностоящая ванна Volle 12-22-314 на декоративных ножках.
Ванна цельнолитая с панелью (панель с ванной являются одним целым). Толщина акрилового листа марки Lucite - 4мм, тройное армирование.
Изделие спроектировано в соответствии с концепцией ТМ Volle: анатомичный дизайн, плавные формы и отсутствие острых углов - всё это обеспечивает эффективную эксплуатацию и облегчает очистку. Использование качественного акрила гарантирует долговременное сохранение первоначальной белизны.
•	Размеры (ДxШxВ) - 1750x750x780 мм
•	Объём – 240 л
•	Вес - 41 кг
•	Сифон в комплект не входит
Комплектация:
•	Ванна
•	Хромированные ножки
В случае использования продукции в общественной или промышленной сферах гарантийный срок составляет 6 месяцев",VOLLE,true,true,500040,EUR,12-22-314,"Ванна 175*75*78см, отдельностоящая, на декоративных ножках",950,UAH,29450,,059756,,EUR,617.50,VOLLE,780,Нет,1 750,Акрил,Отдельностоящая,Ножки,Нет,Дизайн ретро,Нет,,Нет,Нет,Глянцевая,Нет,Овальная,Белый,750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5e8f4b81f5714a2cd62f8d8e,"Акриловая отдельностоящая ванна Volle 12-22-348.
Ванна на раме цельнолитая с панелью (панель с ванной являются одним целым). Толщина акрилового листа марки Lucite - 4мм, тройное армирование.
Изделие спроектировано в соответствии с концепцией ТМ Volle: анатомичный дизайн, плавные формы и отсутствие острых углов - всё это обеспечивает эффективную эксплуатацию и облегчает очистку. Использование качественного акрила гарантирует долговременное сохранение первоначальной белизны.
•	Размеры (ДxШxВ) - 1700x750x600 мм
•	Объём – 230 л
•	Вес - 39 кг 
Комплектация
•	Ванна цельнолитая с панелью
•	Сифон-автомат (слив-перелив) с гидрозатвором
Гарантия: 7 лет
В случае использования продукции в общественной или промышленной сферах гарантийный срок составляет 6 месяцев",VOLLE,true,true,500040,EUR,12-22-348,"Ванна 170*75*60см, отдельностоящая, с сифоном",950,UAH,29450,,059758,,EUR,617.50,VOLLE,600,Нет,1 700,Акрил,Отдельностоящая,Ножки,Нет,Нет,Есть,,Есть,Нет,Глянцевая,Нет,Прямоугольная,Белый,750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5e8f4b81f5714a2cd62f8d8f,"2 потребителя
соединительная резьба G ¾
глубина монтажа: от 82 до 118 мм
горизонтальная установка
звукоизолирующий монтаж
класс шума: II.",HANSGROHE,true,true,4000113,EUR,15310180,"Hansgrohe Скрытая часть для RainSelect, с 2 кнопками",600,UAH,18600,HANSGROHE,059770,,EUR,390,HANSGROHE,,,,,,,,,,HANSGROHE,,,,,,,,,,Другие цвета,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5e8f4b81f5714a2cd62f8d90,"3 потребителя
соединительная резьба G ¾
глубина монтажа: от 82 до 118 мм
горизонтальная установка
звукоизолирующий монтаж
класс шума: II.",HANSGROHE,true,false,4000113,EUR,15311180,"Hansgrohe Скрытая часть для RainSelect, с 3 кнопками",700,UAH,21700,HANSGROHE,059771,,EUR,455,HANSGROHE,,,,,,,,,,HANSGROHE,,,,,,,,,,Другие цвета,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5e8f4b81f5714a2cd62f8d91,"Душевая кабина прямоугольная 1200*800*1900 мм, распашная дверь, размер входа - 53 см, стекло тонированное 6мм, левая, без поддона.
Душевой поддон и сифон в комплект не входят.",EGER,false,true,600059,EUR,599-330/1L,"MEGERKA кабина прямоугольная 120*80*190см (стекла+двери),распашная, стекло тонированное 6мм, левая(3коробки)",375,UAH,11625,MEGERKA,059774,,EUR,258.75,EGER,1 900,,1 200,,,,,,,MEGERKA,,,,,,,800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Мелкий,Без поддона,Без сифона,в левый угол,Распашная,6 мм,Прямоугольная,Хром,Тонированный,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5e8f4b81f5714a2cd62f8d92,"MAGRIT душевая кабина 900*900*2000 мм, на глубоком поддоне 40 см, профиль хром, раздвижные двери, стекло тонированное 4 мм, внутрення глубина поддона 26 см, диаметр сливного отверстия 50 мм.",EGER,true,false,600059,EUR,599-587,"MAGRIT Душевая кабина 90*90*200 см, на глубоком поддоне, профиль хром, стекло тонированное 4 мм",310,UAH,9610,MAGRIT,059777,,EUR,213.90,EGER,2 000,,900,,,,,,,MAGRIT,,,,,,,900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Глубокий,С поддоном,С сифоном,универсальное,Раздвижная,4 мм,Полукруглая,Хром,Тонированный,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5e8f4b81f5714a2cd62f8d93,"Полочка навесная, одинарная 500*300*136 мм, цвет - хром. Держатель - нержавейка, полочка - пластик.",EGER,true,true,900017,EUR,555-81,"Полочка навесная, одинарная 500*300*136мм, хром",35,UAH,1085,,059780,,EUR,24.15,EGER,,,,Нержавеющая сталь,Подвесной,,,,,,,,,,Прямоугольная,,300,500,,Хром,,В душ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5e8f4b81f5714a2cd62f8d94,"Крючок подвесной двухстороний 53*60*27мм, латунь, цвет - хром.",EGER,true,false,9000103,EUR,555-hook,"Крючок навесной двухстороний 53*60*27мм, хром, блистер",6,UAH,186,,059782,,EUR,4.14,EGER,,,,Латунь,Подвесной,,,,,,,,,,,,,,,Хром,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5e8f4b81f5714a2cd62f8d95,"SmartControl Термостат для душа/ванны с 3 кнопками, накладная панель, латунь, цвет хром.",GROHE,true,true,400042,EUR,29121000,"SmartControl Термостат для душа/ванны с 3 кнопками, накладная панель",403.36,UAH,11899,SMARTCONTROL,059808,Акция,EUR,299,GROHE,,,,,Скрытый,,,,,SMARTCONTROL,,,,Термостат,,Хром,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Нет,,,,,,,,,,,0,1,3,Нет,Нажимной,Круглая,,,,,,,,,,,,,,
